id,english,source_file
guide-entry-rules-r3,R3,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r4,R4,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r5,R5,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r6,R6,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r7,R7,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r8,R8,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r9,R9,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r10,R10,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r11,R11,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r11-1,П11-1,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r11-2,П11-2,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r12,R12,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r13,R13,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r14,R14,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-r15,R15,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-silicon,ШІ правила,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s1,S1,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s2,S2,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s3,S3,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s4,S4,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s5,S5,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s6,S6,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s7,S7,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s8,S8,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s9,S9,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-s10,S10,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-space-law,Космічне право,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-sl-crime-list,Список злочинів,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-sl-controlled-substances,Підконтрольні речовини,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-sl-restricted-gear,Обмежене спорядження,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-sl-restricted-weapons,Зброя з обмеженим доступом,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-ban-types,Типи заборон,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-rules-ban-durations,Тривалість банів,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-writing,Написання,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-entry-glossary,Глосарій,Resources/Locale/uk-UA/Guidebook/guides.ftl
guide-help-verb,Допоможіть!,Resources/Locale/uk-UA/Guidebook/verb.ftl
guidebook-reagent-name,[bold][color={$color}]{CAPITALIZE($name)}[/color][/bold],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-recipes-header,Рецепт,Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-recipes-reagent-display,[bold]{$reagent}[/bold] \[{$ratio}\],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-sources-header,Джерела,Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-sources-ent-wrapper,[bold]{$name}[/bold] \[1\],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-sources-gas-wrapper,[bold]{$name} (газ)[/bold] \[1\],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-effects-header,Ефекти,Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-effects-metabolism-group-rate,[bold]{$group}[/bold] [color=gray]({$rate} одиниць на секунду)[/color],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-plant-metabolisms-header,Метаболізм рослин,Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-plant-metabolisms-rate,[bold]Метаболізм рослин[/bold] [color=gray](1 одиниця кожні 3 секунди як база)[/color],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-physical-description,[italic]Схоже на {$description} речовину.[/italic],Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
guidebook-reagent-recipes-mix-info,{$minTemp ->,Resources/Locale/uk-UA/Guidebook/chemistry/core.ftl
plant-attribute-growth,вік,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-water,рівень води,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-potency,потенція,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-weeds,рівень бур'янів,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-toxins,рівень токсинів,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-nutrition,рівень харчування,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-mutation-level,рівень мутації,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-pests,рівень шкідників,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-mutation-mod,модифікатор мутації,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
plant-attribute-health,здоров'я,Resources/Locale/uk-UA/Guidebook/chemistry/plant-attributes.ftl
entity-condition-guidebook-total-damage,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-type-damage,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-group-damage,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-total-hunger,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-reagent-threshold,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-mob-state-condition,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-job-condition,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-solution-temperature,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-body-temperature,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-organ-type,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-has-tag,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-this-reagent,цей реагент,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-breathing,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-condition-guidebook-internals,,Resources/Locale/uk-UA/Guidebook/entity-effects/conditions.ftl
entity-effect-status-effect-KnockedDown,збивання з ніг,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Jitter,тремтіння,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-TemporaryBlindness,сліпота,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-SeeingRainbows,галюцинації,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Muted,нездатність говорити,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Stutter,заїкання,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-ForcedSleep,непритомність,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Drunk,сп'яніння,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-PressureImmunity,імунітет до тиску,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Pacified,бойова пацифікація,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-RatvarianLanguage,ратваріанські мовні патерни,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-StaminaModifier,змінена витривалість,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-RadiationProtection,радіаційний захист,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Drowsiness,сонливість,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Adrenaline,адреналін,Resources/Locale/uk-UA/Guidebook/entity-effects/statuseffects.ftl
-create-3rd-person,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
-cause-3rd-person,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
-satiate-3rd-person,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-spawn-entity,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-destroy,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-break,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-explosion,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-emp,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-flash,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-foam-area,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-smoke-area,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-satiate-thirst,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-satiate-hunger,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-health-change,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-even-health-change,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-status-effect-old,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-status-effect,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-status-effect-indef,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-knockdown,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-set-solution-temperature-effect,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-adjust-solution-temperature-effect,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-adjust-reagent-reagent,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-adjust-reagent-group,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-adjust-temperature,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-chem-cause-disease,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-chem-cause-random-disease,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-jittering,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-clean-bloodstream,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-cure-disease,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-eye-damage,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-vomit,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-create-gas,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-drunk,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-electrocute,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-emote,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-extinguish-reaction,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-flammable-reaction,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-ignite,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-make-sentient,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-make-polymorph,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-modify-bleed-amount,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-modify-blood-level,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-paralyze,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-movespeed-modifier,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-reset-narcolepsy,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-wash-cream-pie-reaction,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-cure-zombie-infection,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-cause-zombie-infection,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-innoculate-zombie-infection,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-reduce-rotting,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-area-reaction,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-add-to-solution-reaction,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-artifact-unlock,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-artifact-durability-restore,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-attribute,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-cryoxadone,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-phalanximine,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-diethylamine,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-robust-harvest,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-seeds-add,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-seeds-remove,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
entity-effect-guidebook-plant-mutate-chemicals,,Resources/Locale/uk-UA/Guidebook/entity-effects/effects.ftl
guide-entry-automation,Автоматизація,Resources/Locale/uk-UA/_Goobstation/Guidebook/guides.ftl
guide-entry-cd-records,Character Records,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-cd,Cosmatic Drift Rules,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-cd,Cosmatic Drift Content,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-cd-newplayer,Welcome to Cosmatic Drift!,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-ic,In Character Policy,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-core,Standard Operating Procedure,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-restricted,List of Restricted Items,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-command,Command,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-sec,Security,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-engi,Engineering,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-med,Medical,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-sci,Science,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-cargo,Cargo,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-rules-sop-service,Service,Resources/Locale/uk-UA/_CD/Guidebook/guides.ftl
guide-entry-nuclear-reactor,Nuclear Reactor,Resources/Locale/uk-UA/_FarHorizons/Guidebook/guides.ftl
guide-entry-nuclear-materials,Material Effects,Resources/Locale/uk-UA/_FarHorizons/Guidebook/guides.ftl
guideboook-microwave-fry-time,Fry for [bold]{$time}[/bold] seconds,Resources/Locale/uk-UA/_DV/Guidebook/cooking.ftl
guidebook-microwave-cook-time-deltav,Microwave for,Resources/Locale/uk-UA/_DV/Guidebook/cooking.ftl
guide-entry-deltav-Rules,Delta-V Rules,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-0,0. Admin Discretion,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-a1,A1. No Sexual Content/Themes,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-a2,A2. Use English and be respectful,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-a3,A3. Rules regarding livestreaming,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-a4,A4. Engage in proper AHelp etiquette,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-a5,A5. Do not exploit the game,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-1,B1. Behave like a normal person,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-2,B2. Follow the Metashield,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-3,B3. Powergaming Guidelines,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-4,B4. Do not behave like an antagonist as a non-antagonist,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-5,B5. Leaving Guidelines,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-c1,"C1. Command, Security and Justice Guidelines",Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-c2,C2. Prisoner Guidelines,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-c3,C3. Follow Antagonist Guidelines,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s1,S1. Laws are your rules,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s2,S2. Laws are prioritized in order,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s3,S3. Laws can redefine words,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s4,S4. You cannot allow a law change,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s5,"S5. If no laws, you are a free agent",Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s6,S6. Not required to follow stupid orders,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s7,S7. You must be consistent.,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s8,S8. Crew definition by default.,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s9,S9. Harm definition by default.,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deltav-rule-s10,S10. You resolve conflicts between orders.,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-alert-levels,Alert Levels,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-justice,Justice,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-whitelist,Whitelist,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-science,Epistemics,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-glimmer-creatures,Glimmer Creatures,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-altars,Altars,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-psionics,Psionics,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-reverse-engineering,Reverse Engineering,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-trade-station,Trade Station,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-cargo,Logistics,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-frequently-used-chemicals,Frequently Used Chemicals,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
guide-entry-deepfried-recipes,Deep-Fried,Resources/Locale/uk-UA/_DV/Guidebook/guides.ftl
reagent-explanation-netinadone-ribcage,the target's ribcage is open,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/conditions.ftl
reagent-effect-status-effect-PsionicallyInsulated,psionic insulation,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-status-effect-PsionicsDisabled,inability to use psionic powers,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-status-effect-Anesthesia,surgical anesthesia,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-status-effect-ScrambledSpeech,scrambled speech,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-status-effect-PainNumbness,inability to sense pain,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-status-effect-RepeatingTelepath,to involuntarily repeat telepathic messages,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/statuseffects.ftl
reagent-effect-guidebook-addicted,,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/effects.ftl
reagent-effect-guidebook-addiction-suppression,,Resources/Locale/uk-UA/_DV/Guidebook/chemistry/effects.ftl
entity-effect-status-effect-PsionicallyInsulated,psionic insulation,Resources/Locale/uk-UA/_DV/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-PsionicsDisabled,inability to use psionic powers,Resources/Locale/uk-UA/_DV/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-Anesthesia,surgical anesthesia,Resources/Locale/uk-UA/_DV/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-PainNumbness,inability to sense pain,Resources/Locale/uk-UA/_DV/Guidebook/entity-effects/statuseffects.ftl
entity-effect-status-effect-RepeatingTelepath,involuntarily repetition of telepathic messages,Resources/Locale/uk-UA/_DV/Guidebook/entity-effects/statuseffects.ftl
guide-entry-exotic,Exotic,Resources/Locale/uk-UA/_Funkystation/Guidebook/guides.ftl
guide-entry-surgery,Хірургія,Resources/Locale/uk-UA/_Shitmed/Guidebook/guides.ftl
guide-entry-partmanipulation,Маніпуляції з частинами тіла,Resources/Locale/uk-UA/_Shitmed/Guidebook/guides.ftl
guide-entry-organmanipulation,Маніпуляції з органами,Resources/Locale/uk-UA/_Shitmed/Guidebook/guides.ftl
guide-entry-utilitysurgeries,Допоміжні операції,Resources/Locale/uk-UA/_Shitmed/Guidebook/guides.ftl
guide-entry-autodoc,АвтоДок,Resources/Locale/uk-UA/_Shitmed/Guidebook/guides.ftl
guide-entry-conspirators,Conspirators,Resources/Locale/uk-UA/_Harmony/Guidebook/guides.ftl
